V_TRI_SUBMISSION_NAICS.INDUSTRY_CODE,V_TRI_SUBMISSION_NAICS.INDUSTRY_DESCRIPTION,V_TRI_SUBMISSION_NAICS.NAICS_CODES,TRI_FACILITY.TRI_FACILITY_ID,TRI_FACILITY.STATE_ABBR,V_TRI_FORM_R_BR_EZ.TRI_FACILITY_ID,V_TRI_FORM_R_BR_EZ.REPORTING_YEAR,V_TRI_FORM_R_BR_EZ.STATE_ABBR,V_TRI_FORM_R_BR_EZ.AIR_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.INDUSTRY_CODE,V_TRI_FORM_R_BR_EZ.LAND_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_OFF_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.TOTAL_ON_SITE_RELEASE,V_TRI_FORM_R_BR_EZ.UNINJ_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.WATER_TOTAL_RELEASE,V_TRI_FORM_R_BR_EZ.PRIMARY_NAICS_CODE
324,Petroleum,324110,46394MCLCX2815I,IN,46394MCLCX2815I,2015,IN,0,324,0,8,8,0,0,0,324110
325,Chemicals,325193,56241GRNTF1545H,MN,56241GRNTF1545H,2015,MN,7610.71,325,0,0,7610.71,7610.71,0,0,325193
326,Plastics and Rubber,326220,44266PRKRH1300N,OH,44266PRKRH1300N,2015,OH,0,326,0,68.9,68.9,0,0,0,326220
332,Fabricated Metals,332431,55021CRWNCPOBOX,MN,55021CRWNCPOBOX,2015,MN,8394,332,0,0,8394,8394,0,0,332431
325,Chemicals,325998327910326121325613562211,55016MCHMLHIGHW,MN,55016MCHMLHIGHW,2015,MN,650,325,0,0,738.5,738.5,0,88.5,325998
325,Chemicals,325193,55924LCRNCHWY14,MN,55924LCRNCHWY14,2015,MN,4200,325,0,0,4200,4200,0,0,325193
334,Computers and Electronic Products,334412334418,55057SHLDHHIGHW,MN,55057SHLDHHIGHW,2015,MN,22421,334,0,0,22421,22421,0,0,334412
324,Petroleum,324191,60426MTLLB17050,IL,60426MTLLB17050,2015,IL,233,324,0,0,233,233,0,0,324191
336,Transportation Equipment,336412,44117RFLFR23555,OH,44117RFLFR23555,2015,OH,204,336,0,0,204,204,0,0,336412
332,Fabricated Metals,332919,49093RMSTR816MA,MI,49093RMSTR816MA,2015,MI,1.3,332,0,0,1.3,1.3,0,0,332919
325,Chemicals,325991,44241RRPLS928JE,OH,44241RRPLS928JE,2015,OH,2.14,325,0,0,2.14,2.14,0,0,325991
336,Transportation Equipment,336340,46701PHLPSCR75E,IN,46701PHLPSCR75E,2015,IN,.24,336,0,0,.24,.24,0,0,336340
325,Chemicals,325314,55379CRPMT7632H,MN,55379CRPMT7632H,2015,MN,0,325,0,255,255,0,0,0,325314
325,Chemicals,325314,55379CRPMT7632H,MN,55379CRPMT7632H,2015,MN,0,325,0,750,750,0,0,0,325314
311,Food,311224,62306QNCYS1900G,IL,62306QNCYS1900G,2015,IL,609312,311,0,0,609312,609312,0,0,311224
333,Machinery,333911,45506MYNPR1895W,OH,45506MYNPR1895W,2015,OH,0,333,0,18,19,1,0,1,333911
331,Primary Metals,331110,46312NLNDS3210W,IN,46312NLNDS3210W,2015,IN,58,331,0,16001,16059,58,0,0,331110
327,Nonmetallic Mineral Product,327211327215,43460LBBYW140DI,OH,43460LBBYW140DI,2015,OH,31258,327,0,0,31258,31258,0,0,327211
332,Fabricated Metals,332813,60650CJSPR3119S,IL,60650CJSPR3119S,2015,IL,1,332,0,3915,3916,1,0,0,332813
335,Electrical Equipment,335991,44830NTNLL200NO,OH,44830NTNLL200NO,2015,OH,1,335,0,250,251,1,0,0,335991
336,Transportation Equipment,336413,46219RYTHN6125E,IN,46219RYTHN6125E,2015,IN,2,336,0,1,3,2,0,0,336413
337,Furniture,337124,46982WBSHV505WM,IN,46982WBSHV505WM,2015,IN,0,337,0,0,0,0,0,,337124
311,Food,311221,47902STLYM2245N,IN,47902STLYM2245N,2015,IN,27776,311,0,14.04,27790.04,27776,0,0,311221
325,Chemicals,325991,49224RDPLSALBIO,MI,49224RDPLSALBIO,2015,MI,10,325,0,5995,6005,10,0,0,325991
326,Plastics and Rubber,326291,49501PLSTR460FU,MI,49501PLSTR460FU,2015,MI,281,326,0,820,1101,281,0,0,326291
335,Electrical Equipment,335224,43302WHRLP1300M,OH,43302WHRLP1300M,2015,OH,0,335,0,10285.3,10285.3,0,0,0,335224
324,Petroleum,324122,60153KRNKM2601G,IL,60153KRNKM2601G,2015,IL,30,324,0,0,30,30,0,0,324122
324,Petroleum,324110,60439NCLCR135TH,IL,60439NCLCR135TH,2015,IL,329,324,0,0,817,817,0,488,324110
325,Chemicals,325193,62451LNCLN146N1,IL,62451LNCLN146N1,2015,IL,2700,325,0,0,2700,2700,0,0,325193
324,Petroleum,324121327320,4353WSTNCP136FR,OH,4353WSTNCP136FR,2015,OH,.1827785,324,10.91259,0,11.0953685,11.0953685,0,0,324121
325,Chemicals,325612325998,55379FRMNT4400V,MN,55379FRMNT4400V,2015,MN,0,325,0,0,0,0,0,,325612
336,Transportation Equipment,336111336370336211,48134MZDMT1MAZD,MI,48134MZDMT1MAZD,2015,MI,0,336,0,7939,7939,0,0,0,336111
327,Nonmetallic Mineral Product,327310,46947CPLYCSTATE,IN,46947CPLYCSTATE,2015,IN,146,327,9571,0,9717,9717,0,0,327310
336,Transportation Equipment,336310,45302HNDFM12500,OH,45302HNDFM12500,2015,OH,960,336,0,0,960,960,0,0,336310
336,Transportation Equipment,336310,45302HNDFM12500,OH,45302HNDFM12500,2015,OH,97,336,0,0,97,97,0,0,336310
333,Machinery,333911332710,45356PRSSR420ET,OH,45356PRSSR420ET,2015,OH,250,333,0,0,250,250,0,0,333911
331,Primary Metals,331513,49441CNNNM2875L,MI,49441CNNNM2875L,2015,MI,164,331,3,7112,7279,167,0,0,331513
331,Primary Metals,331420,60090WLNDM567NO,IL,60090WLNDM567NO,2015,IL,0,331,0,.2,.2,0,0,0,331420
332,Fabricated Metals,332812,4713WSTLDY5134L,IN,4713WSTLDY5134L,2015,IN,0,332,0,35,35,0,0,0,332812
335,Electrical Equipment,335999,45320BLLNL950SF,OH,45320BLLNL950SF,2015,OH,1391,335,0,22810,24201,1391,0,0,335999
332,Fabricated Metals,332813,60627RVRDL680WE,IL,60627RVRDL680WE,2015,IL,453,332,0,0,453,453,0,0,332813
325,Chemicals,325211,60110MCWHR400EA,IL,60110MCWHR400EA,2015,IL,199,325,0,0,199,199,0,0,325211
336,Transportation Equipment,336112,48091WRRNT21500,MI,48091WRRNT21500,2015,MI,64600,336,0,1,64601,64600,0,0,336112
332,Fabricated Metals,332813,60607RLBLP1538W,IL,60607RLBLP1538W,2015,IL,0,332,0,0,0,0,0,0,332813
325,Chemicals,325180,62960LLDSGUSHWY,IL,62960LLDSGUSHWY,2015,IL,0,325,0,26952,27502,550,0,550,325180
325,Chemicals,325199,44004CCDNT725ST,OH,44004CCDNT725ST,2015,OH,92,325,0,31,123,92,0,0,325199
325,Chemicals,325998,60630RYCLN5540N,IL,60630RYCLN5540N,2015,IL,0,325,0,0,0,0,0,,325998
325,Chemicals,325193,48723MCHGN1551E,MI,48723MCHGN1551E,2015,MI,1236.92,325,0,0,1236.92,1236.92,0,0,325193
336,Transportation Equipment,336112,48184FRDMT38303,MI,48184FRDMT38303,2015,MI,0,336,0,5670,5670,0,0,0,336112
336,Transportation Equipment,336112,48184FRDMT38303,MI,48184FRDMT38303,2015,MI,8000,336,0,0,8000,8000,0,0,336112
331,Primary Metals,331529,43515BNTNG200VA,OH,43515BNTNG200VA,2015,OH,7,331,0,0,7,7,0,0,331529
332,Fabricated Metals,332813,53132CHRMT10020,WI,53132CHRMT10020,2015,WI,0,332,0,189.21,189.21,0,0,0,332813
333,Machinery,333924,46725CLMBCPOBOX,IN,46725CLMBCPOBOX,2015,IN,0,333,0,.007028,.007028,0,0,0,333924
331,Primary Metals,331314,47201MCLMN6875S,IN,47201MCLMN6875S,2015,IN,0,331,0,0,0,0,0,,331314
331,Primary Metals,331511,56303MNTRN711AN,MN,56303MNTRN711AN,2015,MN,11.3,331,0,2370,2381.3,11.3,0,0,331511
327,Nonmetallic Mineral Product,327993,43512MNVLLTHIRD,OH,43512MNVLLTHIRD,2015,OH,71,327,0,692,763,71,0,0,327993
331,Primary Metals,331511,54981WPCFNTOWER,WI,54981WPCFNTOWER,2015,WI,10,331,0,5,15,10,0,0,331511
339,Miscellaneous Manufacturing,339112,55318LKRGN340LA,MN,55318LKRGN340LA,2015,MN,25229,339,0,0,25229,25229,0,0,339112
334,Computers and Electronic Products,334412,53104TNDST84331,WI,53104TNDST84331,2015,WI,3.74,334,0,.5134,4.2534,3.74,0,0,334412
333,Machinery,333517,45043VRTZT261SV,OH,45043VRTZT261SV,2015,OH,529,333,0,0,529,529,0,0,333517
325,Chemicals,325211,44077RCPLS786HA,OH,44077RCPLS786HA,2015,OH,4370,325,0,0,4370,4370,0,0,325211
326,Plastics and Rubber,326112,54961CRWDN718HI,WI,54961CRWDN718HI,2015,WI,635,326,0,0,635,635,0,0,326112
325,Chemicals,325510,60090SNNYS225CA,IL,60090SNNYS225CA,2015,IL,911,325,0,0,911,911,0,0,325510
325,Chemicals,325199,49289KZCHM9901S,MI,49289KZCHM9901S,2015,MI,255,325,0,0,255,255,0,0,325199
326,Plastics and Rubber,326199,53066PRMLD5657F,WI,53066PRMLD5657F,2015,WI,117,326,0,0,117,117,0,0,326199
325,Chemicals,325199,49442BXTRH1953S,MI,49442BXTRH1953S,2015,MI,75,325,0,0,75,75,0,0,325199
313,Textiles,313320,44266DRCTC350NO,OH,44266DRCTC350NO,2015,OH,4432,313,0,0,4432,4432,0,0,313320
332,Fabricated Metals,332999,55303LFFTN14150,MN,55303LFFTN14150,2015,MN,9,332,0,42,51,9,0,0,332999
325,Chemicals,325193,56156GRNRG502SW,MN,56156GRNRG502SW,2015,MN,1589,325,0,0,1589,1589,0,0,325193
325,Chemicals,325211,45750CHVRNROUTE,OH,45750CHVRNROUTE,2015,OH,115,325,0,129,244,115,0,0,325211
322,Paper,322299,5308WRCKLN1113M,WI,5308WRCKLN1113M,2015,WI,502,322,0,0,502,502,0,0,322299
326,Plastics and Rubber,326199,49712LXMRC100LE,MI,49712LXMRC100LE,2015,MI,563,326,0,304,867,563,0,0,326199
336,Transportation Equipment,336390,62263NSCTNENTER,IL,62263NSCTNENTER,2015,IL,3040,336,0,0,3040,3040,0,0,336390
326,Plastics and Rubber,326150,60401HRNDS30553,IL,60401HRNDS30553,2015,IL,0,326,0,0,0,0,0,,326150
332,Fabricated Metals,332813,60140LCTRM15NRW,IL,60140LCTRM15NRW,2015,IL,0,332,0,0,0,0,0,0,332813
332,Fabricated Metals,332999332114,60152RNLDN300WE,IL,60152RNLDN300WE,2015,IL,189.6649181,332,2.2884767,0,191.9533948,191.9533948,0,0,332999
336,Transportation Equipment,336111,48077STRLN38111,MI,48077STRLN38111,2015,MI,0,336,0,0,0,0,0,0,336111
336,Transportation Equipment,336111,48077STRLN38111,MI,48077STRLN38111,2015,MI,27,336,0,0,27,27,0,0,336111
332,Fabricated Metals,332813326199,49512LCKSW49BAR,MI,49512LCKSW49BAR,2015,MI,337,332,0,0,337,337,0,0,332813
332,Fabricated Metals,332813326199,49512LCKSW49BAR,MI,49512LCKSW49BAR,2015,MI,50,332,0,78,128,50,0,0,332813
336,Transportation Equipment,336390,46526BNTLR910SE,IN,46526BNTLR910SE,2015,IN,250,336,0,0,250,250,0,0,336390
327,Nonmetallic Mineral Product,327215,46176LBBYW300NR,IN,46176LBBYW300NR,2015,IN,5.5,327,0,21,26.5,5.5,0,0,327215
331,Primary Metals,331513,49442GLLLY5142E,MI,49442GLLLY5142E,2015,MI,289.22,331,0,20025.35,20314.57,289.22,0,0,331513
339,Miscellaneous Manufacturing,339112,4900WSTRYK41EMI,MI,4900WSTRYK41EMI,2015,MI,0,339,0,0,0,0,0,,339112
336,Transportation Equipment,336112,48121FRDM23001M,MI,48121FRDM23001M,2015,MI,3430,336,0,0,3430,3430,0,0,336112
325,Chemicals,325998,53925CLMBSN4335,WI,53925CLMBSN4335,2015,WI,102,325,0,0,102,102,0,0,325998
336,Transportation Equipment,336390,45320NTNTP975SO,OH,45320NTNTP975SO,2015,OH,11330,336,0,0,11330,11330,0,0,336390
322,Paper,322121322110,45601MDCRP401SP,OH,45601MDCRP401SP,2015,OH,250,322,0,8660,9180,520,0,270,322121
325,Chemicals,325510,43015PPGND760PI,OH,43015PPGND760PI,2015,OH,3.04,325,0,34.42,37.46,3.04,0,0,325510
336,Transportation Equipment,336111,43612CHRYS4000S,OH,43612CHRYS4000S,2015,OH,26,336,0,0,26,26,0,0,336111
327,Nonmetallic Mineral Product,327320,60429PRRMT122W1,IL,60429PRRMT122W1,2015,IL,.0170872,327,0,0,.0170872,.0170872,0,0,327320
333,Machinery,333996,43040HGGLN14249,OH,43040HGGLN14249,2015,OH,0,333,0,1.19,1.19,0,0,0,333996
336,Transportation Equipment,336360,44870CHRYS3130W,OH,44870CHRYS3130W,2015,OH,1714,336,0,0,1714,1714,0,0,336360
311,Food,311119,61342CNTNN1STAV,IL,61342CNTNN1STAV,2015,IL,.8,311,0,5,5.8,.8,0,0,311119
331,Primary Metals,331529,55808DLTHB231CM,MN,55808DLTHB231CM,2015,MN,0,331,0,0,0,0,0,,331529
325,Chemicals,325998,45229KSTSN1TENN,OH,45229KSTSN1TENN,2015,OH,10,325,0,48150,48160,10,0,0,325998
326,Plastics and Rubber,326291,53038HLFRB110LI,WI,53038HLFRB110LI,2015,WI,30,326,0,6200,6230,30,0,0,326291
325,Chemicals,325510,60007SPCLT25002,IL,60007SPCLT25002,2015,IL,3300,325,0,250,3550,3300,0,0,325510
333,Machinery,333414,55041HTNGL800JE,MN,55041HTNGL800JE,2015,MN,549,333,0,4911,5460,549,0,0,333414
331,Primary Metals,331420,46131SSXGR3200E,IN,46131SSXGR3200E,2015,IN,295,331,0,0,295,295,0,0,331420
334,Computers and Electronic Products,334513,47995DWYRN204WS,IN,47995DWYRN204WS,2015,IN,.03,334,0,0,.03,.03,0,0,334513
324,Petroleum,324121,61802MLSCT705EU,IL,61802MLSCT705EU,2015,IL,.048234,324,0,0,.048234,.048234,0,0,324121
337,Furniture,337215332812,46540SYNDC402NO,IN,46540SYNDC402NO,2015,IN,0,337,0,0,0,0,0,0,337215
339,Miscellaneous Manufacturing,339113,4424WDRMMD271PR,OH,4424WDRMMD271PR,2015,OH,1859,339,0,0,1859,1859,0,0,339113
332,Fabricated Metals,332813,4839WDPTPL354BE,MI,4839WDPTPL354BE,2015,MI,0,332,0,9.4,9.4,0,0,0,332813
311,Food,311221325412325199311119311224,62526DMCRN4666F,IL,62526DMCRN4666F,2015,IL,55919,311,0,0,55919,55919,0,0,311221
331,Primary Metals,331513,53142RNSNF33036,WI,53142RNSNF33036,2015,WI,35.5,331,0,1320,1355.5,35.5,0,0,331513
333,Machinery,333120,53186BRCFMW229N,WI,53186BRCFMW229N,2015,WI,5,333,0,0,5,5,0,0,333120
326,Plastics and Rubber,326291,45817DTRND320SN,OH,45817DTRND320SN,2015,OH,61590,326,0,0,61590,61590,0,0,326291
332,Fabricated Metals,332813,54220JGMNN1324S,WI,54220JGMNN1324S,2015,WI,44.645,332,0,2973.6849,3018.3299,44.645,0,0,332813
331,Primary Metals,331529,62526MLLRC1226E,IL,62526MLLRC1226E,2015,IL,1850,331,0,687585,689435,1850,0,0,331529
331,Primary Metals,331110,49204QNXCRPOBOX,MI,49204QNXCRPOBOX,2015,MI,24.8,331,0,0,24.8,24.8,0,0,331110
336,Transportation Equipment,336350,48310FRDMT39000,MI,48310FRDMT39000,2015,MI,69,336,0,1837,1906,69,0,0,336350
336,Transportation Equipment,336112,47670TYTMT4000T,IN,47670TYTMT4000T,2015,IN,325,336,0,8757,9082,325,0,0,336112
331,Primary Metals,331512,53027SGNCS1800I,WI,53027SGNCS1800I,2015,WI,2.14895,331,0,.419,2.56795,2.14895,0,0,331512
331,Primary Metals,331513,48047NTRNT37087,MI,48047NTRNT37087,2015,MI,0,331,0,0,0,0,0,,331513
336,Transportation Equipment,336211,53546MRGNC31EMR,WI,53546MRGNC31EMR,2015,WI,151.498,336,0,0,151.498,151.498,0,0,336211
331,Primary Metals,331523,53024LGGTT1629W,WI,53024LGGTT1629W,2015,WI,255,331,0,0,255,255,0,0,331523
325,Chemicals,325910,60907GNRLP3200F,IL,60907GNRLP3200F,2015,IL,0,325,0,0,0,0,0,,325910
325,Chemicals,325180,60435CPNRG10IND,IL,60435CPNRG10IND,2015,IL,0,325,0,0,0,0,0,,325180
325,Chemicals,325611325612325510,55126MLTCL600CA,MN,55126MLTCL600CA,2015,MN,88,325,0,0,88,88,0,0,325611
332,Fabricated Metals,332111,48026MLLYM18450,MI,48026MLLYM18450,2015,MI,0,332,0,0,0,0,0,0,332111
336,Transportation Equipment,336360337127337214,49504MRCNS901BR,MI,49504MRCNS901BR,2015,MI,5,336,0,.608,10.608,10,0,5,336360
332,Fabricated Metals,332919,45338PRKRHRTE40,OH,45338PRKRHRTE40,2015,OH,12.11,332,0,.12,12.23,12.11,0,0,332919
311,Food,311513311514,54616SSCTD220EA,WI,54616SSCTD220EA,2015,WI,5,311,0,0,5,5,0,0,311513
334,Computers and Electronic Products,334412334418,60007DLTPR1370L,IL,60007DLTPR1370L,2015,IL,.98,334,0,3.02,4,.98,0,0,334412
325,Chemicals,325998325110,48854MRCHM340NS,MI,48854MRCHM340NS,2015,MI,313.43,325,0,0,313.43,313.43,0,0,325998
336,Transportation Equipment,336370,45830PRDCT2SUGA,OH,45830PRDCT2SUGA,2015,OH,9,336,0,0,9,9,0,0,336370
332,Fabricated Metals,332323,60048MTLXX153AR,IL,60048MTLXX153AR,2015,IL,0,332,0,0,0,0,0,0,332323
331,Primary Metals,331511,61547CTRPL8826W,IL,61547CTRPL8826W,2015,IL,2680,331,0,0,2680,2680,0,0,331511
336,Transportation Equipment,336370,45876PRGRS2PRGR,OH,45876PRGRS2PRGR,2015,OH,0,336,0,55,55,0,0,0,336370
325,Chemicals,325211,53083PLSTC2732N,WI,53083PLSTC2732N,2015,WI,.3,325,0,0,.3,.3,0,0,325211
325,Chemicals,325510,46320DVSMP1275S,IN,46320DVSMP1275S,2015,IN,6,325,0,0,6,6,0,0,325510
327,Nonmetallic Mineral Product,327310,47446LHGHP121NO,IN,47446LHGHP121NO,2015,IN,41.46,327,.76,0,42.2245,42.2245,0,.0045,327310
311,Food,311615,47501PRDNCCLARK,IN,47501PRDNCCLARK,2015,IN,0,311,0,0,0,0,0,0,311615
332,Fabricated Metals,332999,4715WBRCFX199MC,IN,4715WBRCFX199MC,2015,IN,10,332,0,5,15,10,0,0,332999
325,Chemicals,325510,44135PNRMN4529I,OH,44135PNRMN4529I,2015,OH,0,325,0,0,0,0,0,,325510
322,Paper,322110,55720PTLTCNORTH,MN,55720PTLTCNORTH,2015,MN,373,322,16,0,389,389,0,0,322110
322,Paper,322110,55720PTLTCNORTH,MN,55720PTLTCNORTH,2015,MN,134,322,0,0,134,134,0,0,322110
325,Chemicals,325194,60434MCCHM12MIL,IL,60434MCCHM12MIL,2015,IL,6936,325,2424,0,9555,9555,0,195,325194
325,Chemicals,325194,60434MCCHM12MIL,IL,60434MCCHM12MIL,2015,IL,12,325,955,13864,15388,1524,0,557,325194
333,Machinery,333249,54912VTHPP2200N,WI,54912VTHPP2200N,2015,WI,0,333,0,0,0,0,0,0,333249
325,Chemicals,325211,43113DPNTCUSRT2,OH,43113DPNTCUSRT2,2015,OH,192,325,0,0,198,198,0,6,325211
323,Printing,323111,46377PRDGN23326,IN,46377PRDGN23326,2015,IN,8082,323,0,0,8082,8082,0,0,323111
331,Primary Metals,331110,48229GRTLKNO1QU,MI,48229GRTLKNO1QU,2015,MI,0,331,0,66015,66015,0,0,0,331110
332,Fabricated Metals,332813,54304STRND810PA,WI,54304STRND810PA,2015,WI,10,332,0,56968,56978,10,0,0,332813
326,Plastics and Rubber,326150,46516RCRPN195CO,IN,46516RCRPN195CO,2015,IN,718,326,0,0,718,718,0,0,326150
333,Machinery,333618,44420LTRNC712TR,OH,44420LTRNC712TR,2015,OH,0,333,0,0,0,0,0,0,333618
332,Fabricated Metals,332813,53212MLWKP1434N,WI,53212MLWKP1434N,2015,WI,50,332,0,0,50,50,0,0,332813
324,Petroleum,324110,44711SHLND2408G,OH,44711SHLND2408G,2015,OH,114,324,0,0,114,114,0,0,324110
311,Food,311511,43055THKRG1701T,OH,43055THKRG1701T,2015,OH,237.16,311,0,0,237.16,237.16,0,0,311511
339,Miscellaneous Manufacturing,339995,47374MLSND401IN,IN,47374MLSND401IN,2015,IN,551,339,0,356.42,907.42,551,0,0,339995
325,Chemicals,325412,49001THPJH7171P,MI,49001THPJH7171P,2015,MI,4220,325,0,5,55225,55220,51000,0,325412
325,Chemicals,325412,49001THPJH7171P,MI,49001THPJH7171P,2015,MI,900,325,0,0,900,900,0,0,325412
325,Chemicals,325412,49001THPJH7171P,MI,49001THPJH7171P,2015,MI,20,325,0,60970,63890,2920,2900,0,325412
325,Chemicals,325910,55414KHLMD78229,MN,55414KHLMD78229,2015,MN,0,325,0,0,0,0,0,,325910
332,Fabricated Metals,332812,46368NMLPRUSHWY,IN,46368NMLPRUSHWY,2015,IN,14,332,0,140,154,14,0,0,332812
331,Primary Metals,331523,60164CLLNM13ELA,IL,60164CLLNM13ELA,2015,IL,11.6,331,0,4,16.6,12.6,0,1,331523
335,Electrical Equipment,335224,43410WHRLP119BI,OH,43410WHRLP119BI,2015,OH,5,335,0,6122,6127,5,0,0,335224
336,Transportation Equipment,336370,4831WMPTST6363E,MI,4831WMPTST6363E,2015,MI,0,336,0,0,0,0,0,0,336370
333,Machinery,333415,43229LBRTC1050D,OH,43229LBRTC1050D,2015,OH,0,333,0,0,0,0,0,,333415
336,Transportation Equipment,336211,55927MCNLSHIGHW,MN,55927MCNLSHIGHW,2015,MN,1,336,0,437,438,1,0,0,336211
324,Petroleum,324191,5488WMSLNC111SU,WI,5488WMSLNC111SU,2015,WI,0,324,0,0,0,0,0,,324191
325,Chemicals,325510,48185RDSPT550SE,MI,48185RDSPT550SE,2015,MI,1255,325,0,0,1255,1255,0,0,325510
331,Primary Metals,331314331524,4790WNNSHN36US5,IN,4790WNNSHN36US5,2015,IN,.15,331,0,20.02,20.17,.15,0,0,331314
325,Chemicals,325510,45371DPNCX875NO,OH,45371DPNCX875NO,2015,OH,.2099,325,0,0,.2099,.2099,0,0,325510
331,Primary Metals,331524,54220WSCNS838S1,WI,54220WSCNS838S1,2015,WI,0,331,0,0,0,0,0,,331524
331,Primary Metals,331513,62040MRCNS1700W,IL,62040MRCNS1700W,2015,IL,1087,331,0,0,1087,1087,0,0,331513
331,Primary Metals,331110331221,43515NRTHS6767C,OH,43515NRTHS6767C,2015,OH,34976,331,0,0,35198,35198,0,222,331110
332,Fabricated Metals,332322,5447WNRLNN9GRSS,WI,5447WNRLNN9GRSS,2015,WI,0,332,0,19,19,0,0,0,332322
311,Food,311513,55904SSCTD7001S,MN,55904SSCTD7001S,2015,MN,5,311,0,0,5,5,0,0,311513
332,Fabricated Metals,332431,60504MDWST3737E,IL,60504MDWST3737E,2015,IL,3142,332,0,0,3142,3142,0,0,332431
332,Fabricated Metals,332721,4699WDSPRD22WED,IN,4699WDSPRD22WED,2015,IN,0,332,0,0,0,0,0,0,332721
326,Plastics and Rubber,326199,45750BFGDRBFGOO,OH,45750BFGDRBFGOO,2015,OH,15.8,326,0,1084,1099.8,15.8,0,0,326199
336,Transportation Equipment,336390,61802GRDNW601GU,IL,61802GRDNW601GU,2015,IL,.0539,336,1,3.15,4.2039,1.0539,0,0,336390
3121,Beverages,312111,46241SVCMN5858D,IN,46241SVCMN5858D,2015,IN,0,3121,0,250,250,0,0,0,312111
336,Transportation Equipment,336390,53963CMTCH401IN,WI,53963CMTCH401IN,2015,WI,23.329,336,0,501.37,524.699,23.329,0,0,336390
332,Fabricated Metals,332112,53110LDSHC5481S,WI,53110LDSHC5481S,2015,WI,18,332,0,2480,2498,18,0,0,332112
333,Machinery,333241,47172SVNDN2100F,IN,47172SVNDN2100F,2015,IN,0,333,4,0,4,4,0,0,333241
331,Primary Metals,331523,49345PRDCT9983S,MI,49345PRDCT9983S,2015,MI,720,331,0,317,1037,720,0,0,331523
325,Chemicals,325194325998,46241RLLYT1500S,IN,46241RLLYT1500S,2015,IN,120,325,0,0,120,120,0,0,325194
325,Chemicals,325130325998,45246THSHP4539D,OH,45246THSHP4539D,2015,OH,155,325,0,427,582,155,0,0,325130
336,Transportation Equipment,336310,46206MSCTC3100N,IN,46206MSCTC3100N,2015,IN,5,336,0,1882.5,1892.5,10,0,5,336310
336,Transportation Equipment,336111,47903SBRSZ5500S,IN,47903SBRSZ5500S,2015,IN,18779,336,0,0,18779,18779,0,0,336111
335,Electrical Equipment,335110,44820GNRLL1250S,OH,44820GNRLL1250S,2015,OH,.27,335,0,281.43,281.7,.27,0,0,335110
332,Fabricated Metals,332813,48446DCPLT395DE,MI,48446DCPLT395DE,2015,MI,.05,332,0,113,113.05,.05,0,0,332813
332,Fabricated Metals,332813,48446DCPLT395DE,MI,48446DCPLT395DE,2015,MI,0,332,0,50598,50598,0,0,0,332813
332,Fabricated Metals,332618,4614WSTNLY51WES,IN,4614WSTNLY51WES,2015,IN,0,332,0,5,5,0,0,0,332618
332,Fabricated Metals,332813332811,61125RCKNL53091,IL,61125RCKNL53091,2015,IL,12,332,0,21572,21584,12,0,0,332813
326,Plastics and Rubber,326199,48809RBRYN500MA,MI,48809RBRYN500MA,2015,MI,3220,326,0,692,3912,3220,0,0,326199
321,Wood Products,321213,54843LSNPCRT8GE,WI,54843LSNPCRT8GE,2015,WI,44852,321,0,0,44852,44852,0,0,321213
332,Fabricated Metals,332813,48843DMNDC604SM,MI,48843DMNDC604SM,2015,MI,0,332,0,6923,6923,0,0,0,332813
321,Wood Products,321219,49881LSNPCHWYM9,MI,49881LSNPCHWYM9,2015,MI,67514,321,0,0,67514,67514,0,0,321219
332,Fabricated Metals,332812,44483BLLNF2100G,OH,44483BLLNF2100G,2015,OH,11674,332,0,0,11674,11674,0,0,332812
331,Primary Metals,331513,48755HRNCSPOBOX,MI,48755HRNCSPOBOX,2015,MI,0,331,0,0,0,0,0,,331513
327,Nonmetallic Mineral Product,327120,49349NRTHMM378T,MI,49349NRTHMM378T,2015,MI,1866,327,0,47,1913,1866,0,0,327120
333,Machinery,333514,47302DLWRM700SM,IN,47302DLWRM700SM,2015,IN,0,333,0,0,0,0,0,0,333514
326,Plastics and Rubber,326122,61104FBRGL2219K,IL,61104FBRGL2219K,2015,IL,22253,326,0,0,22253,22253,0,0,326122
332,Fabricated Metals,332811,53224FPMHT11200,WI,53224FPMHT11200,2015,WI,0,332,0,0,0,0,0,,332811
325,Chemicals,325998,60609MTLFN4025S,IL,60609MTLFN4025S,2015,IL,50,325,0,0,50,50,0,0,325998
334,Computers and Electronic Products,334418,60146GRPHC100N6,IL,60146GRPHC100N6,2015,IL,0,334,0,0,0,0,0,0,334418
336,Transportation Equipment,336111,4881WSPRTN1663R,MI,4881WSPRTN1663R,2015,MI,490,336,0,0,490,490,0,0,336111
333,Machinery,333517,61265WLLMS6003R,IL,61265WLLMS6003R,2015,IL,0,333,0,5100,5100,0,0,0,333517
334,Computers and Electronic Products,334412,44087HCRCT225EA,OH,44087HCRCT225EA,2015,OH,0,334,0,185,185,0,0,0,334412
